SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,1.0,0.0,0.7536629957788878,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0442870218582263,1.1458212098976384
0,0.0,0.0,-1.1188008067964355,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,-0.29135010794759253,-0.8824482127789096
0,1.0,0.0,1.2421318138420157,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0310136093881064,1.6721192783369787
1,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2229946252695553,-0.978953022525274
0,1.0,1.0,-1.1595065416350294,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,-0.8753802566328698,-0.9418746276977924
0,0.0,0.0,0.387311382231542,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,-0.15861598324639314,0.052809842185686455
0,1.0,1.0,1.5677776925507676,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.1803394996769556,2.0764472096173563
0,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.6381180087294758,-0.9903465612555661
1,1.0,0.0,-0.1418631706701798,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.8352307754538371,0.15603222968054667
0,0.0,0.0,-0.06045170099299184,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.9812383126251565,0.2976282312419777
0,0.0,0.0,-0.9559778674420595,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0006649663950462456,-0.7698958561889164
1,0.0,0.0,-0.6710377235719016,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,-0.18350363162786804,-0.5608606427210177
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.477661347464562,-1.001454712695889
0,1.0,0.0,-0.10115743583158582,2.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,0.9679649001550363,0.22090295597729528
0,1.0,0.0,0.6722515261016999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.5241182911099815,-0.6070494779590411
0,1.0,1.0,-0.38609757970174374,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,0.15165003324266044,-0.28504480340042565
0,0.0,0.0,-1.2816237461508113,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.33084110158927976,-0.9775260860754302
0,1.0,1.0,-0.9152721326034655,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.5103614137045716,-0.8015518925069913
0,1.0,1.0,0.7129572609402939,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.3266762806169474,-0.4565625646716598
0,1.0,0.0,1.1200146093262338,2.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,0.9679649001550363,1.3938227648805042
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.480979700582092,-1.0014986184328074
0,0.0,0.0,-1.2409180113122174,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,-0.09556727401332349,-0.9584709962528996
1,1.0,0.0,-0.019745966154397852,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33084110158927976,0.0008913082798284217
0,1.0,0.0,0.020959768684196134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4892755833759168,-0.7164845272278371
1,1.0,1.0,-0.3453918448631497,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0492645515345211,-0.016627080750562618
1,1.0,1.0,0.346605647392948,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.560290931634139,0.9806697804795534
1,1.0,0.0,0.30589991255435406,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,-0.8504926082513949,-0.2914989467274117
0,1.0,1.0,0.22448844287716607,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,-1.3233579274994176,-0.5871821320035225
1,1.0,1.0,1.2828375486806096,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.5486766957227835,2.1064567808009964
1,1.0,0.0,1.4456604880349857,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,-0.1420242176587432,0.7352367111064065
0,1.0,0.0,1.5677776925507676,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,-0.5169981199396313,0.5329849339923811
0,0.0,1.0,0.06166550352279012,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.2898451525554449,0.5134688339322088
1,0.0,0.0,-0.5489205190561197,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.8518225410414869,-0.28157625018388205
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4842980536996218,-1.0015425241697258
0,1.0,0.0,-0.6303319887333076,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.24836573858632,-0.24535401722630668
0,1.0,1.0,0.8757802002946699,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.2998002119080347,1.4684186119046505
0,0.0,0.0,0.30589991255435406,1.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,-0.09556727401332349,0.0923030525436733
0,0.0,0.0,0.428017117070136,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.6631598782775683,1.1388182448591737
0,0.0,0.0,-0.7931549280876836,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3341594547068096,-0.5715955953975356
0,0.0,0.0,1.3642490183577978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.3100845150292975,-0.26438715418037806
0,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-0.6215262431418258,-0.9901270325709747
0,0.0,0.0,-1.2409180113122174,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.6480730680820658,-0.9748697889918748
0,0.0,0.0,-0.1418631706701798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.3299946337344775,-0.6644123232427651
0,0.0,0.0,-0.30468611002455576,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.1720436168831305,0.037947750238851025
1,0.0,0.0,-0.4675090493789317,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,-0.7642154271956153,-0.6415593871768039
1,1.0,0.0,0.22448844287716607,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.6145602931380933,0.3713679163962176
0,1.0,1.0,-1.0780950719578415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.5241182911099815,-0.9640909305784386
0,1.0,0.0,0.9164859351332638,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.3014593884668002,1.5111169410576712
0,1.0,1.0,1.0793088744876398,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.1471559685016557,1.5632330507796612
0,0.0,1.0,0.6722515261016999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.5091857020810966,-0.6059079287991661
0,1.0,0.0,-0.9152721326034655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.5042081724048018,-0.9272320644355484
0,0.0,0.0,-0.38609757970174374,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.5332606417586087,-0.16869460056700175
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4826388771408567,-1.0015205713012665
0,1.0,1.0,-0.06045170099299184,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0990398482974708,0.3428072345308808
1,1.0,1.0,0.9571916699718578,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.25451897988608974,0.7828524827942738
0,1.0,0.0,1.5677776925507676,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.5233055824060188,1.4944327610287274
0,0.0,0.0,0.5501343215859179,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.473530285643069,0.5674728903416848
1,0.0,0.0,-0.7117434584104956,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.31424933600162985,-0.538732151314208
0,1.0,0.0,-1.2409180113122174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.4959122896109767,-0.9875804998297147
0,1.0,0.0,1.5677776925507676,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.3631781649097774,-0.27626365601677105
0,1.0,1.0,0.30589991255435406,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.5042081724048018,-0.6552360242268459
0,1.0,0.0,-0.9966836022806536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.4859572302583868,-0.941808769092415
0,0.0,0.0,-0.8338606629262776,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.6596873039934208,-0.7807405732077298
1,0.0,0.0,-1.2002122764736234,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.9928525485365113,-0.8629979713241146
1,0.0,0.0,-0.5896262538947137,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0127626672416914,-0.24094149066602025
0,1.0,0.0,1.6084834273893616,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.4358526897267645,2.43206172578691
0,1.0,0.0,1.5270719577121736,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.9911933719777464,2.0011049650655997
0,0.0,0.0,0.590840056424512,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.31590851256039476,0.5308116000149267
1,0.0,0.0,-0.1418631706701798,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,-0.21170963312687294,-0.25569381827056
0,1.0,1.0,1.6084834273893616,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.472683817788267,-0.38143984880449444
0,0.0,0.0,0.26519417771576004,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,-0.790762252135855,-0.30921491157393505
0,1.0,1.0,-1.0373893371192475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4760021709057967,-0.94422358462292
0,1.0,0.0,1.5677776925507676,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0193993734767515,2.000182944590316
0,0.0,0.0,0.7536629957788878,2.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,0.7506127709568226,0.9547653956977723
0,1.0,1.0,0.7943687306174818,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.1737027934418955,1.292202936783161
1,0.0,0.0,0.5501343215859179,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0061259610066313,0.9320661297110251
0,1.0,1.0,0.22448844287716607,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.9862158423014517,0.5808641401017581
1,1.0,1.0,-0.9152721326034655,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,-1.0081143813340692,-0.8512092809615583
1,1.0,0.0,1.6084834273893616,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.6498864658074486,2.648670678873211
0,0.0,0.0,-0.5489205190561197,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.4569385200554191,-0.35397681036211454
1,1.0,0.0,-1.2002122764736234,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.6294928821669784,-0.8930075425077543
0,0.0,0.0,1.4863662228735797,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.5813767619627935,1.4286839199936132
0,0.0,0.0,0.8757802002946699,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.4876164068171518,-0.536471005862917
1,0.0,0.0,-0.8338606629262776,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,-0.7061442476388405,-0.7790502023363763
0,1.0,1.0,-0.9966836022806536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.456092052200617,-0.9490532156839301
1,1.0,0.0,-0.38609757970174374,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.8319124223363072,-0.12171546206444944
0,0.0,0.0,-1.0373893371192475,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3125901594428645,-0.7761304708313111
0,0.0,0.0,-1.0780950719578415,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.14335415044883548,-0.8267098797611618
0,0.0,0.0,0.5094285867473239,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.5290958207862766,-0.6296170267350336
0,1.0,1.0,1.6084834273893616,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.5282831120823135,1.5469879281199002
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4793205240233267,-1.0014766655643483
0,1.0,1.0,-0.38609757970174374,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.3631781649097774,-0.7357152399980407
0,1.0,0.0,1.6084834273893616,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.9862158423014517,1.9520622569278887
0,1.0,1.0,1.4049547531963917,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.3507512202944595,1.28561707624542
0,1.0,1.0,0.428017117070136,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,-0.4539494107065617,-0.06573564749365113
0,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.6397771852882409,-0.990368514124025
1,1.0,0.0,1.1200146093262338,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.3080960947018598,1.7729707560382522
0,0.0,0.0,-1.2409180113122174,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.4950995809070136,-0.9434771870953095
0,0.0,0.0,-1.2816237461508113,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.3524103968532244,-0.9772406987854614
0,1.0,0.0,1.6084834273893616,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.4619160497317138,1.5199419941782437
0,1.0,1.0,-0.019745966154397852,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.8186390098661871,0.26364519086723437
0,0.0,0.0,1.1607203441648277,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.8202981864249524,1.3204123727531514
0,1.0,1.0,1.2828375486806096,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.505538105194894,2.0618046463551125
0,1.0,1.0,-0.7524491932490895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.5058673489635668,-0.8811090878029023
0,0.0,0.0,-0.7931549280876836,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.5166688761709587,-0.5661732368881288
0,1.0,0.0,-0.30468611002455576,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.459410405318147,-0.7930122266763872
0,0.0,0.0,0.5501343215859179,1.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,-0.35108046406313215,0.06973550376768085
0,0.0,0.0,-1.1595065416350294,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.6314813024944159,-0.9227097735329661
0,0.0,0.0,0.590840056424512,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-1.4760021709057967,-0.5963803838879007
0,1.0,1.0,0.8350744654560759,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.1582867394777205,0.6270968810766997
0,1.0,0.0,-0.9559778674420595,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.16990097538907525,-0.7626075038604829
0,1.0,1.0,1.5270719577121736,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.4341935131679995,2.471554936144897
0,0.0,0.0,0.7129572609402939,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.8352307754538371,0.9870580652011623
0,0.0,0.0,-0.9559778674420595,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.2943392172964497,-0.7011833779118188
0,1.0,0.0,1.5270719577121736,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-1.497571466169742,-0.3967629509889717
0,0.0,0.0,1.4049547531963917,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.7726655311560575,2.4160580846801993
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.5025489958460367,-1.001784005722776
0,1.0,1.0,1.3642490183577978,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3092718063253347,1.1230780381739727
0,1.0,1.0,1.0386031396490458,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,-1.480979700582092,-0.5007756417483609
0,1.0,1.0,-1.3223294809894055,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,-0.410810820178672,-0.3965543987386099
0,0.0,0.0,-1.2409180113122174,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1566275629189556,-0.9466823058903433
0,0.0,0.0,0.346605647392948,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-1.4959122896109767,-0.6545774381730718
1,0.0,0.0,-1.1595065416350294,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.4619160497317138,-0.881855485330513
0,0.0,0.0,-0.38609757970174374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.4859572302583868,-0.8323298140867008
1,1.0,0.0,1.1607203441648277,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,-0.029200211662723803,0.7030538059453123
0,0.0,1.0,-0.9966836022806536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4892755833759168,-0.938581697428922
0,0.0,1.0,-1.2816237461508113,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3457736906181643,-0.977328510259298
0,0.0,0.0,-0.4268033145403377,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.2835376900890578,-0.7443866230393996
0,0.0,0.0,-1.2409180113122174,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.5684325932613462,-0.9698206292462733
0,1.0,0.0,0.9164859351332638,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.42541416543888416,0.9469721273947788
0,1.0,1.0,1.1200146093262338,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.3125901594428645,0.9448426991542428
0,1.0,1.0,0.7536629957788878,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0028076078891015,1.1848973157549014
0,0.0,0.0,-1.0373893371192475,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.5100321699358986,-0.7791599666786719
1,0.0,0.0,-1.2409180113122174,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.15496838636019022,-0.9526095803743102
0,0.0,0.0,0.1023712383613841,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.6759498258123978,0.2705383915634032
0,0.0,0.0,1.5270719577121736,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.8236165395424823,1.785154598033073
0,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.8070247739548323,-0.9712256128276581
0,1.0,1.0,-0.10115743583158582,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-1.3216987509406526,-0.663753737188991
0,0.0,0.0,-0.9966836022806536,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.5004063543519814,-0.8499140617224693
1,0.0,0.0,-1.1188008067964355,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.17653768162413533,-0.8646883421954681
0,0.0,0.0,-0.9559778674420595,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.04380355692293595,-0.7379544325808727
0,0.0,0.0,-0.8745663977648716,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3192268656779245,-0.6482989177937588
0,1.0,1.0,1.2421318138420157,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,-0.8488334316926298,0.04115286903388505
0,1.0,1.0,0.26519417771576004,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-1.3648373414685424,-0.6135914327598638
0,1.0,1.0,-0.6303319887333076,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.9779199595076267,-0.3047584792767303
0,0.0,0.0,-0.7524491932490895,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3543988171806622,-0.6709323251751286
0,1.0,0.0,1.1607203441648277,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.9546914876849167,1.5627720405420193
0,1.0,1.0,1.6084834273893616,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.681410820423983,2.5988157146025115
1,1.0,0.0,0.30589991255435406,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,-0.3029643438589475,-0.007911791972285231
0,1.0,1.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.4859572302583868,-1.0015644770381849
0,0.0,0.0,0.590840056424512,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,-0.8388783723400399,-0.22070094594669623
0,1.0,1.0,0.06166550352279012,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.443665107585299,0.11546332876806241
0,0.0,0.0,-0.5896262538947137,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8206274301936248,-0.6978245890375709
0,0.0,0.0,-0.22327464034736777,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,-1.4826388771408567,-0.7741108069330705
0,1.0,1.0,0.5501343215859179,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-1.4826388771408567,-0.6194967543753717
0,1.0,1.0,1.4456604880349857,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0011484313303363,1.9239845381686527
0,0.0,0.0,-1.2002122764736234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4959122896109767,-0.9824215757418177
0,0.0,0.0,-0.4268033145403377,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,0.9862158423014517,-0.08639329671369854
1,1.0,0.0,0.14307697319997809,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0476053749757561,0.4982335432215679
0,1.0,1.0,-0.1825689055087738,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,-0.16359351292268806,-0.27189503519340286
0,0.0,0.0,0.7536629957788878,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.4959122896109767,-0.5726932388204924
0,0.0,0.0,-1.1595065416350294,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.1919537355883103,-0.8351178283810112
0,0.0,0.0,-0.2639803751859618,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.118949967002651,0.10347706258937375
0,1.0,1.0,0.18378270803857208,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.9298038393034418,0.48907919707410796
0,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-0.6762790695810708,-0.9908514772301261
0,0.0,0.0,-1.1188008067964355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.4959122896109767,-0.9629713342870226
0,0.0,0.0,-0.4268033145403377,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.2085455011759603,0.006928347106090984
0,1.0,1.0,0.9571916699718578,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.3432680462045974,-0.38183500043675883
0,0.0,0.0,0.1023712383613841,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.4710246412295018,-0.679362226663437
0,0.0,0.0,-0.8745663977648716,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2843841579438598,-0.662787810976789
1,0.0,0.0,1.4049547531963917,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.33282952191671733,0.6252967458630505
0,1.0,1.0,-0.7931549280876836,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,-0.10386315680714844,-0.6810745504032497
0,0.0,0.0,0.30589991255435406,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,-0.9599982611298843,-0.403239047184417
1,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.618207890024296,-0.9900831268340563
0,1.0,1.0,1.4863662228735797,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,-0.6198670665830609,0.36006218913976223
0,0.0,0.0,-0.7117434584104956,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.1690545075342733,-0.8179945909828846
0,0.0,0.0,-0.8745663977648716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4793205240233267,-0.9159043843106338
0,0.0,0.0,-1.2409180113122174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4876164068171518,-0.992936999733744
0,1.0,1.0,-1.2409180113122174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.480979700582092,-0.9927394239176119
1,1.0,0.0,0.1023712383613841,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.2317739729986703,0.5054560369446239
0,1.0,1.0,1.4456604880349857,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.665994766459808,1.4517124790072475
0,1.0,0.0,1.5270719577121736,1.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,0.4104815764099991,1.403613744213279
0,0.0,0.0,0.7943687306174818,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.1557810950641534,-0.29764574989597
1,1.0,0.0,-0.6710377235719016,2.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.667653943018573,-0.39961682388865943
0,0.0,0.0,-1.0780950719578415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.5191407614336867,-0.955792746300885
1,0.0,0.0,-0.6710377235719016,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.6576988836659831,-0.41761817602515144
0,1.0,1.0,1.4456604880349857,2.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,1.5536542253990788,2.287480134115037
0,0.0,0.0,-0.8338606629262776,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.1620885575305409,-0.5130692480854774
0,1.0,0.0,0.7129572609402939,2.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,0.9779199595076267,1.1475115807689915
0,1.0,1.0,1.1607203441648277,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,-1.472683817788267,-0.4370245117430282
0,0.0,0.0,-1.1595065416350294,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.5203164730571613,-0.9188899744210764
1,1.0,0.0,-0.7931549280876836,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0061259610066313,-0.4687683595349397
0,0.0,0.0,-0.5489205190561197,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0028076078891015,-0.22482808521701397
0,1.0,0.0,0.5501343215859179,1.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,0.13837662077254032,0.3805222625436775
0,1.0,1.0,-0.019745966154397852,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.3772980452346993,0.04514829109344787
0,1.0,0.0,0.387311382231542,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,-0.82228660675239,-0.29648224786763583
0,0.0,0.0,-1.1595065416350294,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,-0.82560495986992,-0.9390866134034821
