InternetService,PaperlessBilling,MonthlyCharges,StreamingMovies,StreamingTV,SeniorCitizen,DeviceProtection,OnlineBackup,Partner,Dependents,TotalCharges,PaymentMethod,tenure,Contract
2.0,1.0,1.2957820967355635,2.0,2.0,0,2.0,2.0,1.0,1.0,1.2065513601396602,2.0,0.7217525261174614,0.0
2.0,1.0,0.5063955396167853,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.8638790654361483,0.0,-1.1617664717549154,0.0
2.0,1.0,0.6759059160928179,1.0,1.0,1,2.0,2.0,0.0,0.0,0.7428465867669868,2.0,0.5989143306040455,0.0
1.0,0.0,-0.08024331230516958,1.0,1.0,0,2.0,2.0,1.0,1.0,-0.10792375610111607,2.0,-0.015276646963033904,0.0
1.0,1.0,-0.6519253663027691,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.9747250922787983,0.0,-1.2436586020971927,0.0
1.0,0.0,-0.9427519926096873,2.0,1.0,1,1.0,1.0,1.0,0.0,-0.5561503290369544,2.0,-0.22000697281872703,0.0
1.0,1.0,-0.30958088047862536,1.0,1.0,0,2.0,2.0,1.0,1.0,-0.7687323561794313,1.0,-0.9160900807280837,0.0
2.0,1.0,0.5113811389249041,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.9770468223443236,0.0,-1.2846046672683313,0.0
2.0,1.0,0.3053097008560019,1.0,1.0,0,1.0,2.0,1.0,1.0,-0.32012988409012694,2.0,-0.4656833638455588,0.0
0.0,0.0,-1.4562687213459031,0.0,0.0,0,0.0,0.0,0.0,1.0,-0.9082572772600458,3.0,-0.8341979503858065,0.0
0.0,0.0,-1.4994772486829309,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0038019973851386,1.0,-1.2846046672683313,0.0
0.0,0.0,-1.5044628479910496,0.0,0.0,1,0.0,0.0,0.0,0.0,-0.5844975475512725,3.0,0.7626985912886,2.0
1.0,1.0,-0.20488329500813457,1.0,2.0,0,1.0,2.0,1.0,1.0,-0.9379754220987696,3.0,-1.202712536926054,0.0
2.0,0.0,1.4154364801304102,2.0,2.0,0,2.0,1.0,1.0,1.0,2.3381404823617733,1.0,1.6225659598825113,2.0
1.0,0.0,-0.6801770957154412,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9929009219346248,1.0,-1.2846046672683313,0.0
2.0,1.0,0.6825533818369762,1.0,1.0,0,1.0,2.0,1.0,0.0,-0.8351559477683641,0.0,-1.1208204065837768,0.0
2.0,1.0,0.6709203167846992,2.0,1.0,1,1.0,1.0,0.0,0.0,-0.974924097712986,0.0,-1.2846046672683313,0.0
0.0,0.0,-1.3216575400267008,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.26175495672834836,1.0,1.3768895688556795,2.0
1.0,0.0,0.3485182281930297,2.0,1.0,0,2.0,1.0,1.0,0.0,1.078922541680499,3.0,1.1721592429999863,2.0
2.0,1.0,1.1528615832361637,2.0,2.0,0,1.0,1.0,1.0,1.0,0.40467001893704707,3.0,-0.015276646963033904,0.0
0.0,0.0,-1.5127721801712473,0.0,0.0,0,0.0,0.0,1.0,0.0,-0.42880896287161996,2.0,1.3359435036845408,2.0
2.0,1.0,1.2043794427533892,2.0,2.0,1,2.0,1.0,0.0,0.0,0.7635652636374363,2.0,0.3532379395772137,1.0
2.0,1.0,0.8287976282084548,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.5132093786821915,1.0,-0.7523058200435292,0.0
2.0,1.0,0.8204882960282571,2.0,2.0,0,1.0,1.0,1.0,1.0,-0.9304795507443593,2.0,-1.2436586020971927,0.0
1.0,0.0,-0.22814942511268813,1.0,1.0,0,2.0,1.0,0.0,0.0,-0.24548073455476166,3.0,-0.13811484247644978,1.0
1.0,0.0,-0.4541632604140645,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.7921928856986915,0.0,-0.9160900807280837,0.0
2.0,1.0,0.16238918735660215,1.0,1.0,0,1.0,1.0,1.0,1.0,0.025785783958230557,2.0,-0.015276646963033904,0.0
0.0,1.0,-1.4928297829387727,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.9473065657906902,1.0,-1.0389282762414995,0.0
1.0,0.0,0.414992885634611,1.0,2.0,0,2.0,2.0,0.0,0.0,1.441908453639195,3.0,1.5816198947113727,2.0
0.0,0.0,-1.5077865808631286,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.9122373859438034,1.0,-0.8751440155569451,1.0
0.0,0.0,-1.4662399199621403,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.9929893687942639,1.0,-1.2436586020971927,0.0
0.0,1.0,-1.4562687213459031,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0032270927974847,1.0,-1.2846046672683313,0.0
0.0,0.0,-1.4978153822468916,0.0,0.0,0,0.0,0.0,0.0,1.0,-0.806698170679497,1.0,-0.38379123350328154,1.0
2.0,1.0,1.206041309189429,2.0,2.0,0,1.0,1.0,1.0,1.0,1.9231699286502217,2.0,1.213105308171125,2.0
2.0,1.0,0.45487768009955987,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.7812696985332678,2.0,-1.0389282762414995,0.0
2.0,0.0,1.6215079181993124,2.0,2.0,0,2.0,2.0,1.0,1.0,2.5991029417268154,3.0,1.5816198947113727,2.0
2.0,1.0,0.7407187070983599,1.0,2.0,0,1.0,2.0,0.0,0.0,-0.9312755724811108,2.0,-1.2436586020971927,0.0
1.0,0.0,0.1291518586358115,2.0,1.0,0,2.0,2.0,1.0,1.0,1.149193571663731,3.0,1.6225659598825113,2.0
0.0,0.0,-1.4961535158108519,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.42597866336317014,2.0,1.5816198947113727,2.0
2.0,1.0,0.5180286046690623,2.0,1.0,1,1.0,1.0,1.0,0.0,-0.5923250946293293,0.0,-0.8341979503858065,0.0
1.0,0.0,-0.6835008285875203,1.0,1.0,0,1.0,1.0,1.0,1.0,-0.953055611667229,1.0,-1.202712536926054,0.0
2.0,1.0,1.1395666517478478,2.0,2.0,0,1.0,2.0,0.0,0.0,-0.14734894378522628,2.0,-0.4656833638455588,0.0
0.0,1.0,-1.5011391151189704,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.9378427518093109,2.0,-0.997982211070361,0.0
0.0,0.0,-1.5077865808631286,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.912657508527089,1.0,-0.9160900807280837,1.0
1.0,1.0,-0.49737178775109253,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.9550014425792883,1.0,-1.202712536926054,0.0
2.0,0.0,0.6393448544999479,1.0,2.0,0,1.0,1.0,1.0,0.0,0.910586056072461,0.0,0.8036446564597386,0.0
0.0,1.0,-1.5194196459154055,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.5546025089932708,2.0,1.0493210474865704,2.0
1.0,1.0,0.3551656939371879,2.0,1.0,0,2.0,2.0,0.0,0.0,0.17271812953361634,1.0,0.1485076137215206,1.0
1.0,1.0,0.5379710019015366,2.0,2.0,0,1.0,2.0,1.0,0.0,1.0870375410523825,1.0,1.1721592429999863,2.0
0.0,0.0,-1.489506050066694,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.4535961952854661,3.0,1.213105308171125,2.0
2.0,1.0,1.661392712664261,2.0,2.0,1,2.0,2.0,1.0,0.0,2.6659466558990346,2.0,1.6225659598825113,2.0
2.0,0.0,0.9467901451672616,1.0,2.0,0,2.0,1.0,1.0,0.0,1.369558922454445,0.0,1.090267112657709,0.0
0.0,1.0,-1.477872985014417,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.9012478636336505,0.0,-0.7932518852146678,0.0
2.0,1.0,0.8371069603886525,2.0,1.0,0,2.0,1.0,1.0,1.0,0.3570634967363238,3.0,0.06661548337924335,0.0
1.0,1.0,-0.6369685683784132,1.0,1.0,0,1.0,1.0,1.0,1.0,-0.992326017346971,0.0,-1.2846046672683313,0.0
1.0,1.0,-0.3461419420714949,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.5139832887040333,0.0,-0.42473729867442017,0.0
0.0,1.0,-1.349909269439373,0.0,0.0,0,0.0,0.0,1.0,0.0,-0.24616619771696432,3.0,1.5816198947113727,2.0
2.0,0.0,0.8371069603886525,2.0,1.0,1,1.0,2.0,1.0,0.0,0.9984137876940462,3.0,0.6808064609463228,0.0
2.0,1.0,0.8387688268246919,1.0,2.0,1,2.0,1.0,0.0,0.0,-0.6513191500085812,0.0,-0.9570361458992224,0.0
2.0,0.0,0.43161154999500634,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.8802196227544643,0.0,-1.1617664717549154,0.0
0.0,1.0,-1.3216575400267008,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.22058294356636673,3.0,1.6225659598825113,2.0
2.0,1.0,1.1511997168001242,2.0,2.0,0,2.0,2.0,0.0,0.0,0.03513903936506103,0.0,-0.30189910316100427,0.0
1.0,1.0,-1.3216575400267008,1.0,1.0,1,1.0,1.0,0.0,0.0,-1.001436043889794,0.0,-1.2846046672683313,0.0
0.0,0.0,-1.4978153822468916,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.636681194738317,2.0,0.39418400474835236,1.0
2.0,1.0,1.1362429188757683,2.0,2.0,1,1.0,1.0,0.0,0.0,0.5594299115904894,0.0,0.10756154855038198,0.0
1.0,0.0,-1.3349524715150172,1.0,1.0,0,1.0,1.0,0.0,1.0,-1.001612937609072,1.0,-1.2846046672683313,0.0
0.0,0.0,-1.5310527109676821,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.9877710040755594,1.0,-1.202712536926054,0.0
1.0,1.0,-0.16666036697922534,1.0,1.0,0,1.0,2.0,1.0,0.0,0.13901987601113497,2.0,0.4760761350906296,1.0
2.0,1.0,1.0016317375565664,2.0,1.0,0,2.0,2.0,1.0,1.0,0.9195191888960063,3.0,0.5170222002617683,1.0
1.0,0.0,-1.1521471635506684,1.0,1.0,0,1.0,2.0,1.0,1.0,-0.999180648968998,0.0,-1.2846046672683313,0.0
1.0,0.0,0.8537256247490478,2.0,2.0,0,2.0,2.0,1.0,0.0,1.8195323208681549,2.0,1.5816198947113727,2.0
2.0,1.0,1.0332071998413175,2.0,2.0,0,2.0,1.0,1.0,0.0,-0.24061615727461344,3.0,-0.5885215593589747,0.0
2.0,1.0,0.33356143026867424,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9523701485050262,1.0,-1.2436586020971927,0.0
1.0,0.0,-0.47909125695465754,1.0,1.0,0,2.0,1.0,1.0,1.0,-0.9902254044305434,1.0,-1.2846046672683313,0.0
2.0,1.0,1.1678183811605196,2.0,2.0,0,1.0,2.0,0.0,0.0,0.4559470858127911,0.0,0.025669418208104724,0.0
1.0,1.0,0.7922365666155853,2.0,2.0,0,2.0,2.0,1.0,0.0,1.7742917521627763,3.0,1.6225659598825113,2.0
1.0,1.0,-0.2796672846299136,2.0,2.0,1,1.0,2.0,0.0,0.0,0.7499223355381115,0.0,1.5816198947113727,1.0
2.0,1.0,0.28869103649560657,1.0,1.0,0,1.0,2.0,1.0,1.0,-0.9482352578169002,2.0,-1.2436586020971927,0.0
0.0,1.0,-1.4878441836306542,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.5315178786274766,2.0,1.0083749823154318,2.0
1.0,1.0,-0.4624725925942622,1.0,1.0,0,2.0,1.0,1.0,1.0,0.14198284580904355,2.0,0.8036446564597386,1.0
2.0,1.0,1.2907964974274453,2.0,2.0,0,2.0,2.0,0.0,0.0,1.2146884712264538,2.0,0.6808064609463228,0.0
2.0,0.0,0.19562651607739281,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9812480481771788,1.0,-1.2846046672683313,0.0
0.0,0.0,-1.4612543206540216,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.003293427942214,1.0,-1.2846046672683313,0.0
0.0,0.0,-1.4695636528342193,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.9422429830763541,1.0,-1.0389282762414995,0.0
2.0,0.0,0.9650706759636968,1.0,2.0,1,2.0,1.0,0.0,0.0,-0.24132373215172587,2.0,-0.5885215593589747,0.0
2.0,1.0,0.18066971815303692,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9488543858343738,0.0,-1.2436586020971927,0.0
1.0,1.0,-0.3261995448390207,1.0,1.0,0,1.0,1.0,1.0,0.0,-0.11446882371440636,1.0,0.18945367889265924,0.0
0.0,1.0,-1.3565567351835313,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0019003899028989,1.0,-1.2846046672683313,0.0
1.0,0.0,-0.6602346984829667,2.0,1.0,0,2.0,1.0,1.0,1.0,-0.04125693564817568,3.0,0.6398603957751842,1.0
2.0,1.0,1.038192799149436,2.0,2.0,0,1.0,2.0,0.0,0.0,0.6002039138840954,3.0,0.18945367889265924,0.0
2.0,0.0,0.3202664987803578,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9163722766319295,0.0,-1.202712536926054,0.0
1.0,0.0,-0.32786141127506013,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.12340195653795129,1.0,0.10756154855038198,0.0
0.0,0.0,-1.4944916493748124,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.8708221439178144,1.0,-0.7113597548723906,0.0
0.0,0.0,-1.4795348514504565,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0035366568062216,1.0,-1.2846046672683313,0.0
0.0,0.0,-1.4728873857062985,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.3790133808948301,0.0,1.6225659598825113,2.0
0.0,0.0,-1.524405245223524,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.8582848015639779,0.0,-0.5885215593589747,0.0
2.0,1.0,0.7108051112496481,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.932204264507321,0.0,-1.2436586020971927,0.0
1.0,0.0,-0.31955207909486244,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.1616331116169343,1.0,0.10756154855038198,2.0
1.0,0.0,-0.5422421815241599,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.7909767413786545,3.0,-0.8751440155569451,0.0
2.0,1.0,0.46318701227975756,2.0,1.0,1,1.0,1.0,0.0,0.0,-0.12536989916492036,0.0,-0.2609530379898657,0.0
2.0,1.0,0.2454825091585788,1.0,1.0,1,1.0,1.0,1.0,0.0,0.12641619851256916,2.0,0.18945367889265924,0.0
2.0,1.0,1.1644946482884408,1.0,2.0,1,2.0,2.0,0.0,0.0,1.5109854510172995,2.0,0.9674289171442931,2.0
1.0,1.0,-0.16998409985130447,1.0,1.0,0,2.0,2.0,1.0,1.0,0.7873132454505235,2.0,1.4997277643690954,2.0
0.0,0.0,-1.4944916493748124,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.3946021399062142,3.0,1.5816198947113727,2.0
2.0,0.0,1.6846588427688143,2.0,2.0,0,2.0,2.0,1.0,1.0,2.15344132772051,2.0,1.213105308171125,2.0
1.0,1.0,-0.9926079856908734,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.22429771167120713,1.0,0.7217525261174614,0.0
2.0,1.0,1.5267815313450588,2.0,2.0,0,2.0,2.0,1.0,1.0,2.012766597464587,0.0,1.213105308171125,1.0
2.0,1.0,1.169480247596559,2.0,2.0,0,1.0,2.0,0.0,0.0,1.3311508736561837,3.0,0.8855367868020159,1.0
1.0,1.0,0.725761909174004,2.0,2.0,0,2.0,2.0,0.0,0.0,1.3355068814934075,2.0,1.2540513733422636,2.0
1.0,1.0,-0.22981129154872756,1.0,1.0,0,1.0,2.0,1.0,1.0,-0.4501025443297233,1.0,-0.42473729867442017,0.0
0.0,0.0,-1.5111103137352078,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.7567035832685193,3.0,-0.09716877730531116,2.0
1.0,1.0,-0.3777174043562461,1.0,1.0,1,2.0,1.0,0.0,0.0,0.329998757686772,0.0,1.0083749823154318,1.0
2.0,1.0,1.09469625797478,2.0,2.0,1,1.0,2.0,1.0,0.0,1.4015324622139647,2.0,1.0493210474865704,1.0
1.0,1.0,-0.6652202977910853,1.0,2.0,1,1.0,2.0,0.0,0.0,0.08378481216654315,0.0,0.9264828519731545,0.0
2.0,1.0,1.2309693057300222,2.0,2.0,0,2.0,2.0,0.0,0.0,0.555339244332183,2.0,0.18945367889265924,0.0
1.0,1.0,-0.3461419420714949,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9739290705420467,1.0,-1.2436586020971927,0.0
2.0,1.0,0.77561790225519,1.0,1.0,1,2.0,2.0,1.0,0.0,0.8269153268539118,0.0,0.6808064609463228,0.0
2.0,1.0,0.464848878715797,1.0,1.0,1,1.0,1.0,1.0,0.0,-0.22878638979788937,0.0,-0.3428451683321429,0.0
1.0,1.0,-0.31955207909486244,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.2960281148384835,0.0,-0.13811484247644978,1.0
1.0,0.0,-0.6702058970992039,1.0,1.0,0,1.0,1.0,1.0,0.0,-0.9927682516451662,3.0,-1.2846046672683313,0.0
2.0,1.0,1.498529801932387,2.0,2.0,0,1.0,2.0,1.0,0.0,2.460064478374216,3.0,1.6225659598825113,2.0
1.0,0.0,-0.027063586351904714,2.0,1.0,0,2.0,1.0,0.0,0.0,-0.6879582616140612,2.0,-0.8751440155569451,0.0
2.0,1.0,0.13746119081600916,1.0,1.0,0,1.0,1.0,1.0,1.0,-0.7883675590193022,0.0,-1.0389282762414995,0.0
0.0,0.0,-1.4712255192702588,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.44382281729535017,1.0,1.090267112657709,2.0
1.0,0.0,-0.2979478154263486,1.0,1.0,0,1.0,1.0,1.0,0.0,0.6895352421195445,2.0,1.4587816991979567,1.0
2.0,0.0,0.9717181417078545,1.0,2.0,0,1.0,2.0,1.0,1.0,1.7747782098907912,3.0,1.4178356340268181,2.0
2.0,0.0,0.476481943768074,1.0,1.0,1,2.0,1.0,1.0,0.0,-0.9360959263314396,0.0,-1.2436586020971927,0.0
2.0,1.0,0.8587112240571666,1.0,2.0,1,1.0,2.0,0.0,0.0,0.24568678873583955,0.0,-0.05622271213417253,0.0
1.0,0.0,-0.020416120607746488,1.0,2.0,0,2.0,1.0,1.0,1.0,-0.5596882034225167,1.0,-0.6704136897012519,2.0
2.0,0.0,0.5080574060528252,2.0,1.0,0,1.0,1.0,0.0,0.0,-0.9770910457741431,3.0,-1.2846046672683313,0.0
2.0,0.0,0.963408809527657,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.29361793791331914,0.0,-0.6294676245301133,0.0
2.0,1.0,0.8071933645399412,2.0,2.0,1,1.0,1.0,0.0,0.0,-0.7585388556060298,0.0,-1.0389282762414995,0.0
0.0,0.0,-1.4595924542179821,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0032713162273044,2.0,-1.2846046672683313,0.0
1.0,0.0,-0.951061324789885,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.8471404972494565,0.0,-0.9160900807280837,0.0
2.0,0.0,0.8470781590048896,1.0,2.0,0,1.0,2.0,1.0,0.0,-0.9282904909682926,0.0,-1.2436586020971927,0.0
1.0,0.0,0.8454162925688502,2.0,2.0,0,2.0,2.0,1.0,1.0,1.2844509317667612,3.0,1.090267112657709,2.0
2.0,1.0,0.33854702957679256,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.8992135858619522,3.0,-1.202712536926054,0.0
1.0,0.0,0.6725821832207386,2.0,2.0,0,2.0,2.0,1.0,0.0,1.709592874336805,1.0,1.6225659598825113,2.0
2.0,1.0,0.8038696316678619,2.0,1.0,0,1.0,1.0,0.0,0.0,-0.17837167980362606,0.0,-0.42473729867442017,0.0
1.0,1.0,-0.47576752408257866,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.7424415271517211,1.0,-0.7932518852146678,0.0
1.0,0.0,-0.6519253663027691,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.822950281138174,1.0,-0.9160900807280837,0.0
1.0,1.0,-0.6153643047098993,1.0,2.0,0,1.0,1.0,1.0,1.0,-0.2775206094590106,3.0,0.10756154855038198,2.0
2.0,1.0,1.134581052439729,1.0,2.0,0,2.0,2.0,1.0,0.0,2.080715897382295,0.0,1.5816198947113727,2.0
2.0,1.0,0.33356143026867424,1.0,1.0,1,1.0,1.0,1.0,0.0,0.006084245973630216,0.0,-0.015276646963033904,0.0
1.0,1.0,-0.30127154829842767,1.0,1.0,0,2.0,1.0,0.0,0.0,-0.8912091450646175,1.0,-1.1208204065837768,0.0
2.0,1.0,0.6642728510405409,2.0,1.0,1,1.0,1.0,1.0,0.0,0.15204367609298644,0.0,-0.05622271213417253,0.0
1.0,1.0,-0.6535872327388085,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.09925596385648827,3.0,0.5579682654329069,0.0
2.0,1.0,0.4748200773320346,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.339941980649276,0.0,-0.5066294290166974,0.0
2.0,0.0,0.49808620743658766,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.6599648305382991,0.0,-0.9160900807280837,0.0
2.0,1.0,1.4121127472583308,2.0,2.0,0,2.0,1.0,1.0,1.0,1.2512391359722945,2.0,0.5989143306040455,0.0
2.0,0.0,0.8404306932607318,2.0,1.0,0,2.0,1.0,1.0,0.0,-0.1081890966800332,1.0,-0.38379123350328154,0.0
2.0,1.0,0.9783656074520128,2.0,2.0,0,1.0,1.0,1.0,0.0,-0.15090892988569848,0.0,-0.4656833638455588,0.0
2.0,1.0,0.8371069603886525,1.0,2.0,0,2.0,1.0,0.0,0.0,1.5599407878275182,3.0,1.2540513733422636,1.0
1.0,0.0,-0.48906245557089484,1.0,1.0,1,1.0,2.0,1.0,0.0,-0.9616349570522177,3.0,-1.2436586020971927,0.0
0.0,0.0,-1.4928297829387727,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.9640672456922917,1.0,-1.1208204065837768,0.0
2.0,1.0,0.5113811389249041,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.8782295684125856,0.0,-1.1617664717549154,0.0
1.0,0.0,0.04605853683383484,2.0,2.0,0,2.0,2.0,1.0,0.0,0.46014831164564635,3.0,0.8036446564597386,2.0
0.0,1.0,-1.5044628479910496,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.8038678711710472,2.0,-0.2609530379898657,1.0
2.0,1.0,0.17734598528095805,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.9612590578987518,2.0,-1.2436586020971927,0.0
0.0,0.0,-1.4861823171946147,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0036251036658606,1.0,-1.2846046672683313,0.0
1.0,0.0,-0.35112754137961366,2.0,2.0,0,2.0,2.0,1.0,0.0,0.04460285334644012,2.0,0.4760761350906296,2.0
1.0,1.0,-1.3233194064627405,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.987616222071191,0.0,-1.2436586020971927,0.0
0.0,0.0,-1.4961535158108519,0.0,0.0,0,0.0,0.0,1.0,0.0,-0.9895399412683406,2.0,-1.2436586020971927,0.0
2.0,0.0,1.418760213002489,2.0,2.0,0,2.0,2.0,0.0,0.0,0.5996290092964415,0.0,0.025669418208104724,0.0
2.0,1.0,1.0016317375565664,1.0,1.0,0,2.0,2.0,0.0,0.0,0.24889298739775542,3.0,-0.09716877730531116,0.0
2.0,1.0,1.1744658469046778,2.0,2.0,1,1.0,2.0,1.0,0.0,-0.40676358310658467,0.0,-0.7523058200435292,0.0
0.0,1.0,-1.5044628479910496,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.003868332529868,1.0,-1.2846046672683313,0.0
2.0,0.0,0.9866749396322104,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.49355206412741076,0.0,-0.8341979503858065,0.0
2.0,1.0,0.8088552309759807,1.0,2.0,0,1.0,2.0,0.0,0.0,0.5997395678709904,0.0,0.3532379395772137,0.0
2.0,1.0,1.2542354358345753,2.0,2.0,0,2.0,2.0,1.0,1.0,-0.6155202835696723,3.0,-0.9570361458992224,0.0
2.0,0.0,1.508501000548624,2.0,2.0,1,2.0,1.0,0.0,0.0,2.2898706087137577,3.0,1.4997277643690954,2.0
2.0,0.0,0.49974807387262754,2.0,1.0,0,1.0,1.0,0.0,0.0,-0.9772016043486919,0.0,-1.2846046672683313,0.0
0.0,0.0,-1.4911679165027332,0.0,0.0,0,0.0,0.0,1.0,0.0,-0.9957312214430747,1.0,-1.2436586020971927,0.0
1.0,1.0,-0.5139904521114879,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9654160603017873,0.0,-1.2436586020971927,0.0
1.0,1.0,-0.3062571476065462,1.0,1.0,0,2.0,1.0,0.0,0.0,-0.281146930704212,1.0,-0.09716877730531116,2.0
2.0,1.0,0.9517757444753804,1.0,2.0,0,2.0,2.0,1.0,0.0,1.0303873274535658,0.0,0.7626985912886,1.0
2.0,1.0,1.1894226448290337,2.0,2.0,1,1.0,1.0,1.0,0.0,1.2825493242845214,0.0,0.7217525261174614,1.0
0.0,0.0,-1.349909269439373,0.0,0.0,0,0.0,0.0,1.0,0.0,-0.2864758539974652,2.0,1.4997277643690954,2.0
2.0,1.0,1.5168103327288216,2.0,2.0,0,2.0,2.0,1.0,0.0,2.4156862665503183,0.0,1.540673829540234,2.0
1.0,0.0,-0.11680437389803935,1.0,1.0,0,1.0,2.0,1.0,0.0,0.3891475950703923,2.0,0.8036446564597386,0.0
1.0,0.0,-0.5139904521114879,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.6256695607132543,0.0,-0.5885215593589747,0.0
2.0,1.0,0.8071933645399412,1.0,2.0,0,1.0,1.0,0.0,0.0,0.8649916999285266,3.0,0.5579682654329069,0.0
0.0,0.0,-1.5127721801712473,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.5025294203807752,2.0,0.9264828519731545,2.0
2.0,1.0,0.3551656939371879,1.0,1.0,1,2.0,1.0,0.0,0.0,-0.8579089024105119,3.0,-1.1208204065837768,0.0
2.0,1.0,0.7307475084821223,1.0,2.0,1,2.0,1.0,0.0,0.0,-0.9148244565882461,0.0,-1.202712536926054,0.0
0.0,0.0,-1.5260671116595634,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.9638240168282843,1.0,-1.0798743414126382,0.0
1.0,1.0,0.6393448544999479,2.0,2.0,0,2.0,2.0,1.0,1.0,1.6318923081438923,0.0,1.540673829540234,2.0
1.0,1.0,0.24049690985046002,1.0,2.0,0,2.0,1.0,1.0,1.0,0.8425704210100254,2.0,1.090267112657709,2.0
1.0,1.0,-0.342818209199416,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.023611787150183687,2.0,0.3122918744060751,1.0
0.0,1.0,-1.4944916493748124,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.4132644272900555,3.0,1.5816198947113727,2.0
2.0,1.0,0.5063955396167853,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.8362836452287621,1.0,-1.1208204065837768,0.0
2.0,0.0,0.700833912633411,2.0,1.0,0,1.0,1.0,1.0,1.0,-0.6328337563440181,0.0,-0.9160900807280837,0.0
2.0,1.0,1.4154364801304102,2.0,2.0,1,2.0,2.0,1.0,1.0,2.104110091756825,0.0,1.3359435036845408,1.0
1.0,0.0,-1.3482474030033336,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9682242480953276,1.0,-1.1208204065837768,0.0
1.0,1.0,-0.49737178775109253,1.0,1.0,0,1.0,2.0,0.0,1.0,-0.9904686332945507,0.0,-1.2846046672683313,0.0
0.0,0.0,-1.5111103137352078,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.5430601938103737,1.0,1.0083749823154318,1.0
1.0,0.0,0.5363091354654971,2.0,2.0,0,2.0,1.0,1.0,0.0,1.1923998625974108,1.0,1.213105308171125,2.0
